,text,rhyme_scheme_siamese,difference_siamese,prob_rhyme
76,"['hell scheinet die sonne auf feld und wald', 'er schlummert im brautbett so eisig und kalt', 'dem mädchen wird bange zur mühle sie geht', 'das treibrad es steht']","['a', 'a', 'b', 'b']","[[array([0.01474601], dtype=float32)], [array([0.09554893], dtype=float32)]]",0.5
77,"['die gattin schmückt das haus gleich einer ranke', 'reicht sie dem mann des lebens besten wein', 'durch sie begeistert oft sich sein gedanke', 'ihr zartes lächeln wird zur rose fein', 'des herzens bürde theilt sie treuerweise', 'sie gleicht dem engel den tobias fand', 'das edle weib bleibt stets in jedem kreise', 'der beste schatz in des besitzers hand']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd']","[[array([0.01698112], dtype=float32)], [array([0.02202535], dtype=float32)], [array([0.02645004], dtype=float32)], [array([0.04898888], dtype=float32)]]",0.5
78,"['ein weib das mutter ist aus ihrem herzen', 'strömt einer quelle frische reiche kraft', 'ihr kuß vertreibt der jugend flücht ge schmerzen', 'für eines reiches glück sie wirkt und schafft', 'sie zieht gedanken groß die früchte bringen', 'durch die geschlechter bis zur fernsten zeit', 'der mutter und des weibes name klingen', 'vereint durch einen genius geweiht']","['a', 'b', 'a', 'b', 'c', 'b', 'c', 'b']","[[array([0.03662455], dtype=float32)], [array([0.34798354], dtype=float32), array([0.58191764], dtype=float32), array([0.8124236], dtype=float32), array([0.5629302], dtype=float32), array([0.49038768], dtype=float32), array([0.5382889], dtype=float32)], [array([0.02339727], dtype=float32)]]",0.375
79,"['vom ausdruck eines mutteraug s bezwungen', 'man ehrfurcht ihr und liebe gerne zollt', 'und gott der in die herzen eingedrungen', 'weiß', 'dieses herz ist ein geprüftes gold', 'd rum hebe dich mein sang breit aus die schwingen', 'schwell höher auf wie volles saitenspiel', 'laßt jedem edlen weib dies lied uns bringen', 'und gott sei dank auf erden giebt es viel']","['a', 'b', 'a', 'c', 'b', 'a', 'd', 'a', 'd']","[[array([0.05140972], dtype=float32), array([0.04020262], dtype=float32), array([0.0301187], dtype=float32), array([0.08992809], dtype=float32), array([0.04868627], dtype=float32), array([0.02153486], dtype=float32)], [array([0.2996046], dtype=float32)], [array([0.08097577], dtype=float32)]]",0.4444444444444444
80,"['beim hirten weil ich an des berges fuß', 'wo heerden weiden auf den grünen matten', 'oft send ich aus dem baum ihm meinen gruß', 'wo tauben kosen in des laubes schatten', 'wenn seine flöte preist der liebe lust', 'und phyllis selig sinkt an seine brust', 'da jag ich seifenblasen in die lüfte', 'indeß die sonne sinkt in waldes düfte']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd']","[[array([0.27338642], dtype=float32)], [array([0.02145582], dtype=float32)], [array([0.07476366], dtype=float32)], [array([0.00846463], dtype=float32)]]",0.5
81,"['hoch auf dem felsen wohn ich auf der feste', 'in niedrer hütte wie im königssaal', 'wo kummer herrscht im kreise froher gäste', 'auf berges spitze und im tiefen thal', 'im raum des schiffes an der planke seiten', 'siehst auf dem meer mich mit dem fischer gleiten', 'ich kann mich durch des klosters mauern winden', 'und werde selbst der nonne kerker finden']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd']","[[array([0.03040701], dtype=float32)], [array([0.18272722], dtype=float32)], [array([0.02064699], dtype=float32)], [array([0.00389034], dtype=float32)]]",0.5
82,"['oft spiel ich in des felsens tiefen gründen', 'beschwöre dort die geisterwelt der nacht', 'und meine zauberschlösser wirst du finden', 'beim mondenschein und wenn die sonne lacht', 'im kampfe steh ich vor des helden blicken', 'bereit ihn mit der siegespalm zu schmücken', 'dem wandrer folg ich durch der wüste sand', 'den barden führ ich in das geisterland']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd']","[[array([0.05752456], dtype=float32)], [array([0.0259524], dtype=float32)], [array([0.06232333], dtype=float32)], [array([0.07550681], dtype=float32)]]",0.5
83,"['ich mag am liebsten mit den kleinen gehn', 'die meine zauberwelt am besten fühlen', 'sie können mich in hütt und schloß verstehn', 'wenn sie mit meinen wunderschätzen spielen', 'wir kennen sorg und kampf des lebens nicht', 'zur ritterburg wird uns die hütte schlicht', 'es scheint der storch uns gleich dem muth gen rosse', 'die schwalbe ist der sänger uns im schlosse']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd']","[[array([0.05525202], dtype=float32)], [array([0.1343134], dtype=float32)], [array([0.04923826], dtype=float32)], [array([0.0130623], dtype=float32)]]",0.5
84,"['wir spielen in der abendsonne gold', 'gleich bergen steht der lichten wolken reihe', 'da tönen blüth und baum so wunderhold', 'die wogen rauschen sanft in heil ger weihe', 'ein ungewitter ist heraufgezogen', 'doch drüben lächelt mild der regenbogen', 'die möwe taucht sich in der wellen schaum', 'kannst du vergessen deiner jugend traum']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd']","[[array([0.04157144], dtype=float32)], [array([0.00463694], dtype=float32)], [array([0.06545299], dtype=float32)], [array([0.07051057], dtype=float32)]]",0.5
85,"['sieh als du klein warst spielten wir zusammen', 'und schauten spähend in die helle gluth', 'da sah n wir bilder hüpfen in den flammen', 'und unsre seelen waren froh und gut', 'ein jedes märchen bot uns wahrheit dar', 'und nur das leben uns ein märchen war', 'nicht nur die cherubim im schönen kranze', 'gott vater selbst sah n wir in seinem glanze']","['a', 'b', 'a', 'b', 'c', 'c', 'd', 'd']","[[array([0.03491533], dtype=float32)], [array([0.43163133], dtype=float32)], [array([0.05765229], dtype=float32)], [array([0.00648469], dtype=float32)]]",0.5
86,"['zersplittert ward des nordens kraft', 'in drei ungleiche lande', 'doch einten kunst und wissenschaft', 'sie durch des geistes bande', 'laut schallt des liedes flammenwort', 'des brudersinnes pfleger', 'und sangesmeister hier im nord', 'ist', 'adam oehlenschläger']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'c', 'd']","[[array([0.09534037], dtype=float32)], [array([0.00303608], dtype=float32)], [array([0.26178187], dtype=float32), array([0.3900023], dtype=float32), array([0.3851971], dtype=float32)], [array([0.04553151], dtype=float32)]]",0.4444444444444444
87,"['in norweg braust der stolze quell', 'vom fels in s thal hernieder', 'von großen thaten singt er hell', 'das echo hallt es wieder', 'doch dänmark gab dazu den laut', 'und war der sprache heger', 'dies feld hast ruhmvoll du bebaut', 'o', 'adam oehlenschläger']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'b', 'd']","[[array([0.03353441], dtype=float32)], [array([0.01510811], dtype=float32), array([0.44020438], dtype=float32), array([0.43719226], dtype=float32)], [array([0.05417293], dtype=float32)], [array([0.05410248], dtype=float32)]]",0.4444444444444444
88,"['scharf wie ein schwert so trennt der sund', 'die nachbarlichen strande', 'da eint in schöner morgenstund', 'ein rosenzweig die lande', 'd rauf blüht der dichtung farb ge pracht', 'wer war des zweiges träger', 'du bist der zaubrer der s vollbracht', 'du', 'adam oehlenschläger']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'e', 'd']","[[array([0.06335777], dtype=float32)], [array([0.00653195], dtype=float32)], [array([0.03358471], dtype=float32)], [array([0.03566509], dtype=float32)]]",0.5555555555555556
89,"['der kämpenhügel und der hain', 'auf wildem fels die quelle', 'sie schaukeln sich im zauberschein', 'auf deines liedes welle', 'dir schallt ein hoch von seelands rain', 'und schwedens kühne jäger', 'und norwegs fischer stimmen ein', 'heil', 'adam oehlenschläger']","['a', 'b', 'c', 'b', 'a', 'd', 'c', 'c', 'd']","[[array([0.03739887], dtype=float32)], [array([0.01610476], dtype=float32)], [array([0.02485788], dtype=float32), array([0.51692116], dtype=float32), array([0.50580984], dtype=float32)], [array([0.02995163], dtype=float32)]]",0.4444444444444444
90,"['siehst du dort das haus im stolzen buchenwald am klaren bach', 'jenes mit der weißen mauer und dem rothen schindeldach', 'sieh auch im gebüsch den knaben mit dem offnen angesicht', 'ausgelassen kindlich heiter springt umher der kleine wicht', 'plötzlich hält er lauschend inne denn ein schönes vöglein singt', 'droben in des baumes wipfel wunderbar sein sang erklingt', 'einer rosenknosp an größe gleichet kaum das vöglein hold', 'bunt befiedert strahlt sein körper wie von perlen und von gold', 'mit dem hübschen kleinen sänger wird der knabe bald vertraut', 'und sie singen wechselsweise wie der abend niederthaut', 'in dem hirn des knaben spuken viele märchen d raus erwählt', 'er die schönsten und dem hübschen thierchen hat er sie erzählt', 'doch o wunder es hat alle selbst auf seinem flug gesehn', 'weiß am schönsten und genau sten zu berichten wie s gescheh n', 'und nicht das allein ein wenig hexen kann es auch dazu', 'tausend meilen fliegt der vogel und er kehrt zurück im nu', 'und vom fluge wiederkehrend schau was er im schnabel hat', 'seltne samen die umhüllet sind von einem rosenblatt', 'und begabt mit wunderkräften kaum wird eins der erd vertraut', 'hat ein prächt ger feentempel sich urplötzlich auferbaut', 'schnee vom berge sind die säulen und das dach aus morgenschein', 'durch die wölbung des portales blickt zum himmel man hinein', 'doch zu einem sommerwölkchen ist ein andres korn geschwellt', 'mit dem knaben und dem vöglein schwebt es über wald und feld', 'segelt nach der abendsonne die dort glänzet groß und schön', 'bis hinan zu gottes throne in den blauen himmelshöhn', 'wo gleich weißen blümchen prangen viele sterne hell und klar', 'wo das jesuskind er schauet mitten in der engel schaar', 'erdwärts sinkend hat die wolke nach dem wäldchen sie gebracht', 'wo die luft gen elfen spielen in der milden sommernacht', 'wo die blümchen die verwelket jahr um jahr auf s neu erstehn', 'und mit süßem duft erblühen bei des zephyrs lauem wehn', 'wieder steigt aus einem samen eine riesge palme auf', 'immer wachsend husch der knabe und das vöglein sitzen d rauf', 'immer höher in die wolken steigt empor der palmenbaum', 'breitet seines wipfels krone stolz bis an der erde saum', 'länder meere schaut der knabe wälder an der berge hang', 'aber auf dem wolkensitze wird s ihm wunderlich und bang', 'zwischen erd und himmel sehnet sich der knabe erdenwärts', 'und zum himmel von der erde strebet wiederum sein herz', 'tage schwinden werden jahre hin ist bald der kindheit lust', 'flammen strahlen seine blicke denn es glüht in seiner brust', 'oft erschienen war das vöglein doch jetzt sah er s lange nicht', 'seufzend sitzt er am gestade d ran der wogenschwall sich bricht', 'blau wölbt sich des himmels bogen unbegrenzt dehnt sich die fluth', 'keine insel keine wolke d rauf das müde auge ruht', 'sieh von einem schwan gezogen treibt zum ufer her ein kahn', 'er erkennt sein liebes vöglein wieder in dem stolzen schwan', 'immer näher bis zum strande zieht der schwan das schiffchen hin', 'und ein wunderholdes mädchen sitzet in dem kahne d rin', 'frieden strömt aus ihrem kindlich klugen aug in seine brust', 'liebe o es schwillt der busen du bist mehr als ird sche lust', 'mächtig gährt s in seinem innern seinem auge wird es hell', 'horch es rauschet ihm im walde und es murmelt ihm der quell', 'frischer prangt das grün der fluren duftiger die blume sprießt', 'als er sie zum ersten male liebend in die arme schließt', 'schnell entflieht wie eine kurze sommernacht ein wonnig jahr', 'denn der stunden lauf beflügelt eine lichte elfenschaar', 'wieder kehrt der schwan und ziehet einen blumenkahn an s land', 'sag was nach dem glück der liebe er wohl in dem boote fand', 'mit verklärten engelszügen schauet er sein ebenbild', 'denn mit einer schaar von kindern ist das schiffchen angefüllt', 'weich umarmet sie die mutter und der vater wird zum kind', 'fröhlich spielt er mit den kleinen beide doch in sorgen sind', 'denn den kindern engelsflügel wachsen oft im augenblick', 'und zur himmelsheimath droben schweben plötzlich sie zurück', 'seiner schwanenhüll entledigt kommt zurück das vögelein', 'singt und flattert wieder lieblich in der kindheit zauberhain', 'aus dem samenkorn entstehet abermals ein feenschloß', 'und sie reiten nach der sonne küste auf dem wolkenroß', 'jubelnd steigt der kinderhaufe mit der palme in die höh', 'rosenschiffchen bauen ihnen elfen auf dem geistersee', 'alle bilder seiner jugend sind dem vater jetzt erneu t', 'seiner kindheit zaubergarten und der ersten liebe zeit', 'in der schwanenhülle schwebt er aufwärts nach dem himmelsrund', 'sterne welten sieht er wimmeln wie der sand auf meeresgrund', 'ruh wird seinem vielbewegten herzen in der kindheit traum', 'ein gedanke nur der gottheit', 'liebe herrscht im weltenraum', 'dreht planeten um die sonnen wölbt des himmels blauen dom', 'ob die jahre auch wie tropfen schwinden in der zeiten strom', 'stets durch s bunte glas der täuschung ist das leben uns verhüllt', 'und verschieden zeigt dem kinde und dem manne sich das bild', 'einsam auf dem grabeshügel sitzt der greis mit trübem blick', 'weib und kinder sind gestorben vöglein kehrt nicht mehr zurück', 'purpurn sinkt in s meer die sonne und er blicket himmelwärts', 'wird der schwan denn nicht erscheinen ruh begehrt mein müdes herz', 'doch wie heiß er auch verlanget nach dem ziel der pilgerbahn', 'nimmer tauchet aus der blauen tiefe auf der weiße schwan', 'aber sieh im abendstrahle was erglänz t dort auf dem meer', 'auf des schwanes weißem fittig schwebt des todes engel her', 'der ein schlummerlied dem greise aus der kindheit tagen singt', 'daß beim sanften ton ein mächt ges heimweh seine brust durchdringt', 'ach das vöglein kann ihm nichts mehr bringen aus dem zauberland', 'd rum ergreift des todes engel mild des müden pilgers hand', 'führt ihn in das boot und lenkt es weit hinaus auf stille fluth', 'd rauf es wie ein stern erglänzet in der abendsonne gluth', 'fern und ferner sieht man s schimmern bis es ganz dem blick entschwand', 'bringt ihn nach der bessern heimath wo er ew ge ruhe fand']","['a', 'a', 'b', 'b', 'c', 'c', 'd', 'd', 'e', 'e', 'f', 'f', 'g', 'h', 'i', 'i', 'j', 'e', 'e', 'e', 'k', 'k', 'l', 'f', 'h', 'h', 'j', 'j', 'm', 'm', 'g', 'g', 'n', 'n', 'o', 'o', 'i', 'i', 'p', 'q', 'r', 's', 'b', 'b', 't', 's', 'u', 'v', 'h', 'h', 's', 'r', 'w', 'w', 'x', 'x', 'j', 'j', 'y', 'z', '{', 'l', '|', '|', '}', '~', 'k', 'u', '\x7f', '\x80', '\x80', '\x81', 'e', '\x82', '\x83', '\x83', 'o', '\x82', 'o', '\x80', '\x80', 'l', '{', '}', '~', 'p', 'q', 'u', 'v', '\x84', '\x84', 'c', 'c', 'y', '\x85', 't', 't', '\x85', 'z']","[[array([0.06489253], dtype=float32)], [array([0.04906112], dtype=float32), array([0.0118556], dtype=float32), array([0.04005349], dtype=float32), array([0.04314423], dtype=float32), array([0.0934698], dtype=float32), array([0.03885126], dtype=float32)], [array([0.], dtype=float32), array([0.03380275], dtype=float32), array([0.05735755], dtype=float32), array([0.03380275], dtype=float32), array([0.05735755], dtype=float32), array([0.03587484], dtype=float32)], [array([0.0202722], dtype=float32)], [array([0.09573078], dtype=float32), array([0.52368927], dtype=float32), array([0.2703696], dtype=float32), 0, array([0.0746823], dtype=float32), array([0.5091542], dtype=float32), array([0.2138874], dtype=float32), array([0.09573078], dtype=float32), array([0.09985244], dtype=float32), array([0.3512929], dtype=float32), array([0.52368927], dtype=float32), array([0.39391708], dtype=float32), array([0.2703696], dtype=float32), array([0.19607574], dtype=float32), array([0.0746823], dtype=float32)], [array([0.00363743], dtype=float32), array([0.18487233], dtype=float32), array([0.19639522], dtype=float32)], [array([0.07503903], dtype=float32), array([0.08165914], dtype=float32), array([0.04101747], dtype=float32)], [array([0.1771428], dtype=float32), array([0.26919752], dtype=float32), array([0.20740283], dtype=float32), array([0.07225919], dtype=float32), array([0.23806924], dtype=float32), array([0.24474394], dtype=float32), array([0.24395198], dtype=float32), array([0.48201084], dtype=float32), array([0.35406774], dtype=float32), array([0.26197857], dtype=float32)], [array([0.0228833], dtype=float32), array([0.22825462], dtype=float32), array([0.24098909], dtype=float32), array([0.24737579], dtype=float32), array([0.21160907], dtype=float32), array([0.49592918], dtype=float32)], [array([0.8809177], dtype=float32), array([0.4992522], dtype=float32), array([0.6260523], dtype=float32), array([0.5426178], dtype=float32), array([0.1526205], dtype=float32), array([0.40794742], dtype=float32), array([0.15023428], dtype=float32), array([0.31905717], dtype=float32), array([0.01328582], dtype=float32), array([0.30232215], dtype=float32)], [array([0.12120891], dtype=float32), array([0.21097183], dtype=float32), array([0.12204963], dtype=float32)], [array([0.0566535], dtype=float32), array([0.06438005], dtype=float32), array([0.13033998], dtype=float32)], [array([0.06699187], dtype=float32)], [array([0.04530942], dtype=float32)], [array([0.09827441], dtype=float32), array([0.08158123], dtype=float32), array([0.06329745], dtype=float32), array([0.03792173], dtype=float32), array([0.06124288], dtype=float32), array([0.04772842], dtype=float32)], [array([0.05780113], dtype=float32)], [array([0.], dtype=float32)], [0], [0, array([0.28702027], dtype=float32), array([0.28702027], dtype=float32)], [array([0.02252173], dtype=float32), array([0.02252173], dtype=float32), 0], [array([0.18194318], dtype=float32), array([0.1239019], dtype=float32), array([0.05349571], dtype=float32)], [array([0.], dtype=float32)], [array([0.03353441], dtype=float32)], [array([0.03335744], dtype=float32)], [array([0.01877606], dtype=float32)], [array([0.], dtype=float32)], [array([0.02770352], dtype=float32)], [array([0.1136595], dtype=float32)], [array([0.06535071], dtype=float32)], [0], [array([0.2671075], dtype=float32), array([0.78721154], dtype=float32), array([0.21336657], dtype=float32), array([0.85452306], dtype=float32), array([0.33687896], dtype=float32), array([0.45776796], dtype=float32)], [array([0.0513199], dtype=float32)], [array([0.1427145], dtype=float32)], [array([0.16065192], dtype=float32)], [array([0.02144456], dtype=float32)]]",0.37373737373737376
