,author,text,endings,rhyme_scheme_tts,rhyme_prob
73,GPT3_deutsch_davinci_2_09.txt,"['nicht mehr lange', 'dann ist es soweit', 'bald schon wirst du gehen', 'doch ich bleibe hier', 'wir haben so vieles geteilt', 'nun musst du allein weiterleben', 'es war schön solange es dauerte', 'doch alles hat ein ende', 'nun wünsche ich dir glück und alles gute für die zukunft', 'leb wohl']","['lange', 'soweit', 'gehen', 'hier', 'geteilt', 'weiterleben', 'dauerte', 'ende', 'zukunft', 'wohl']","['a', 'b', 'c', 'd', 'b', 'c', 'a', 'a', 'e', 'f']",0.6
74,GPT3_deutsch_davinci_2_09.txt,"['die sonne scheint', 'doch ich fühl mich alleine', 'ich bin traurig und weine', 'niemand ist hier um mir zu helfen', 'doch ich steh auf und geh weiter', 'denn ich will nicht mehr leiden']","['scheint', 'alleine', 'weine', 'helfen', 'weiter', 'leiden']","['a', 'b', 'b', 'c', 'b', 'c']",0.5
75,GPT3_deutsch_davinci_2_09.txt,"['was ist das leben', 'es ist ein spiel', 'das wir mit freude und leid spielen', 'es ist ein lied', 'das wir mit unserem atem singen', 'es ist eine reise', 'die uns zu neuen ufern führt', 'was ist das leben', 'es is dnei dinge zusammen ein spiel eien lied und eine reise']","['leben', 'spiel', 'spielen', 'lied', 'singen', 'reise', 'führt', 'leben', 'reise']","['a', 'a', 'a', 'b', 'a', 'c', 'd', 'a', 'c']",0.4444444444444444
76,GPT3_deutsch_davinci_2_09.txt,"['ihr augen leuchten wie sterne', 'wenn sie mich anschaut', 'ihre haut ist weich und zart', 'wenn ich sie berühre', 'und wenn sie lacht dann fühlt es sich an', 'als würde die sonne in mein herz scheinen']","['sterne', 'anschaut', 'zart', 'berühre', 'an', 'scheinen']","['a', 'b', 'c', 'd', 'e', 'f']",1.0
77,GPT3_deutsch_davinci_2_09.txt,['das ist kein gedicht'],['gedicht'],a,1.0
78,GPT3_deutsch_davinci_2_09.txt,"['die sonne scheint', 'und die vögel singen', 'es ist ein schöner tag']","['scheint', 'singen', 'tag']","['a', 'b', 'c']",1.0
79,GPT3_deutsch_davinci_2_09.txt,"['ich bin ein berliner kind', 'geboren und aufgewachsen in dieser stadt', 'meine liebe gehört ihr', 'durch alle höhen und tiefen', 'ich kenne jeden winkel', 'jede gasse und jede ecke', 'dies ist meine heimat', 'wo ich mich immer wieder geborgen fühle']","['kind', 'stadt', 'ihr', 'tiefen', 'winkel', 'ecke', 'heimat', 'fühle']","['a', 'b', 'c', 'd', 'e', 'e', 'f', 'g']",0.875
80,GPT3_deutsch_davinci_2_09.txt,"['ich liebe dich mein schatz', 'mehr als du denkst oder weißt', 'du bist die sonne in meinem leben', 'ohne dich ist alles dunkel und trüb', 'ich will dich nie verlieren', 'denn ohne dich bin ich nicht ganz']","['schatz', 'weißt', 'leben', 'trüb', 'verlieren', 'ganz']","['a', 'b', 'c', 'd', 'c', 'a']",0.6666666666666666
81,GPT3_deutsch_davinci_2_09.txt,"['es war einmal eine kleine maus', 'die unglücklich in ihrem haus war', 'sie suchte nach einem ausgang', 'doch fand sie keinen weg', 'ihr herz blutete als sich die tür schloss', 'nun sitzt sie da und weint', 'weil sie niemals wieder glücklich sein wird']","['maus', 'war', 'ausgang', 'weg', 'schloss', 'weint', 'wird']","['a', 'b', 'c', 'b', 'a', 'b', 'b']",0.42857142857142855
82,GPT3_deutsch_davinci_2_09.txt,"['die sonne geht auf', 'und der himmel ist blau', 'die vögel singen ihr lied', 'und die bäume stehen still', 'alles ist so friedlich und ruhig', 'als würde die welt nur für mich existieren']","['auf', 'blau', 'lied', 'still', 'ruhig', 'existieren']","['a', 'b', 'c', 'd', 'e', 'f']",1.0
83,GPT3_deutsch_davinci_2_09.txt,"['schlaflied', 'ich bin müde und will schlafen', 'in meinem bett so weich und warm', 'mama liegt neben mir und streichelt mein haar', 'bis ich einschlafe in ihrer geborgenheit']","['schlaflied', 'schlafen', 'warm', 'haar', 'geborgenheit']","['a', 'b', 'c', 'd', 'e']",1.0
84,GPT3_deutsch_davinci_2_09.txt,"['der mond ist aufgegangen', 'die sterne sind erwacht', 'es dunkelt und es naht die nacht']","['aufgegangen', 'erwacht', 'nacht']","['a', 'b', 'b']",0.6666666666666666
85,GPT3_deutsch_davinci_2_09.txt,"['mögen die worte meines gedichtes', 'dich erfreuen und dir trost spenden', 'wie ein warmer sonnenstrahl im winter', 'möge es dir mut machen und kraft geben', 'wenn du denkst es geht nicht mehr weiter', 'ich wünsche dir von ganzem herzen', 'dass all deine träume in erfüllung gehen']","['gedichtes', 'spenden', 'winter', 'geben', 'weiter', 'herzen', 'gehen']","['a', 'b', 'c', 'b', 'c', 'b', 'b']",0.42857142857142855
86,GPT3_deutsch_davinci_2_09.txt,"['das leben ist wie ein buch', 'mit vielen verschiedenen geschichten', 'manchmal ist es lustig und manchmal traurig', 'aber es ist immer spannend', 'lese weiter und du wirst sehen', 'dass das leben ein großartiges abenteuer ist']","['buch', 'geschichten', 'traurig', 'spannend', 'sehen', 'ist']","['a', 'b', 'c', 'd', 'b', 'e']",0.8333333333333334
87,GPT3_deutsch_davinci_2_09.txt,"['es ist die stille die ich liebe', 'in der stille finde ich meine ruhe', 'sie ist ein ort der freiheit', 'an dem ich mich selbst verloren haben kann']","['liebe', 'ruhe', 'freiheit', 'kann']","['a', 'b', 'c', 'd']",1.0
88,GPT3_deutsch_davinci_2_09.txt,"['das leben ist ein spiel', 'das jeder spielen muss', 'wir alle sind die schauspieler', 'die hauptrollen spielen müssen', 'einige haben glück', 'einige pech', 'doch das spiel geht weiter', 'bis wir am ende sind']","['spiel', 'muss', 'schauspieler', 'müssen', 'glück', 'pech', 'weiter', 'sind']","['a', 'b', 'c', 'd', 'e', 'f', 'c', 'g']",0.875
89,GPT3_deutsch_davinci_2_09.txt,"['das kleine mädchen spielt mit seiner katze', 'ihre freundin kommt und will mitmachen', 'doch die katze lässt sich nicht stören', 'und schläft einfach weiter']","['katze', 'mitmachen', 'stören', 'weiter']","['a', 'b', 'b', 'c']",0.75
90,GPT3_deutsch_davinci_2_09.txt,"['mein liebster ort ist die natur', 'denn sie ist so wunderschön', 'ich kann stundenlang darin herumwandern', 'ohne auch nur eine minute zu langweilen', 'in der natur gibt es so viel zu sehen', 'dass ich mich immer wieder neu erfreue']","['natur', 'wunderschön', 'herumwandern', 'langweilen', 'sehen', 'erfreue']","['a', 'b', 'b', 'b', 'b', 'b']",0.3333333333333333
91,GPT3_deutsch_davinci_2_09.txt,"['willkommen in meinem herzen', 'in meinem zuhause', 'bitte mach es dir bequem', 'bleib so lange du möchtest', 'es ist schön dich hier zu haben', 'ich hoffe du fühlst dich wohl']","['herzen', 'zuhause', 'bequem', 'möchtest', 'haben', 'wohl']","['a', 'b', 'c', 'd', 'a', 'e']",0.8333333333333334
92,GPT3_deutsch_davinci_2_09.txt,"['das leben ist wie ein spiel', 'du musst die regeln kennen', 'damit du gewinnen kannst', 'du darfst nicht aufgeben', 'denn sonst hast du verloren', 'manchmal ist es schwer doch wenn du dranbleibst', 'kannst du es schaffen']","['spiel', 'kennen', 'kannst', 'aufgeben', 'verloren', 'dranbleibst', 'schaffen']","['a', 'b', 'c', 'b', 'b', 'c', 'b']",0.42857142857142855
93,GPT3_deutsch_davinci_2_09.txt,"['siehst du den mond', 'er leuchtet so hell', 'am himmel ist er so klar', 'in der nacht ist er mein freund']","['mond', 'hell', 'klar', 'freund']","['a', 'b', 'c', 'a']",0.75
94,GPT3_deutsch_davinci_2_09.txt,"['bunte blätter fallen vom baum', 'als würden sie tanzen', 'die luft ist kühl und frisch', 'ein perfekter tag zum spazierengehen', 'im herbst sind die tage kürzer', 'aber die natur ist umso schöner', 'das leuchtende rot und gelb der blätter']","['baum', 'tanzen', 'frisch', 'spazierengehen', 'kürzer', 'schöner', 'blätter']","['a', 'b', 'c', 'b', 'd', 'd', 'd']",0.5714285714285714
95,GPT3_deutsch_davinci_2_09.txt,"['nur ein moment', 'nur ein kleines stück zeit', 'und doch ist es alles was wir haben', 'es ist unser moment', 'unser kleines stück glück', 'das wir teilen mögen']","['moment', 'zeit', 'haben', 'moment', 'glück', 'mögen']","['a', 'b', 'c', 'a', 'd', 'c']",0.6666666666666666
96,GPT3_deutsch_davinci_2_09.txt,"['nur wer die sehnsucht kennt', 'weiss was ich meine', 'ich will nicht mehr fragen', 'nicht mehr suchen und finden', 'ich will nur noch fühlen einfach nur fühlen']","['kennt', 'meine', 'fragen', 'finden', 'fühlen']","['a', 'b', 'c', 'c', 'c']",0.6
97,GPT3_deutsch_davinci_2_09.txt,"['bunte blätter fallen vom baum', 'tanzen in der herbstwind', 'sie sind ein letztes mal lebendig', 'ehe sie zu boden sinken', 'dort liegen sie dann still und bleich', 'einzig ihre farben strahlen noch', 'doch bald werden auch sie erfrieren', 'bis zum nächsten frühling warten']","['baum', 'herbstwind', 'lebendig', 'sinken', 'bleich', 'noch', 'erfrieren', 'warten']","['a', 'b', 'c', 'd', 'c', 'c', 'd', 'd']",0.5
98,GPT3_deutsch_davinci_2_09.txt,"['alles was ich bin', 'alles was ich war', 'leg ich in deine hände', 'du bist mein fels in der brandung', 'mein anker in stürmischer see', 'wenn alle hoffnung schwindet und jeder trost vergeht', 'dann bleibst du mein gott immer noch da']","['bin', 'war', 'hände', 'brandung', 'see', 'vergeht', 'da']","['a', 'b', 'c', 'd', 'e', 'e', 'b']",0.7142857142857143
99,GPT3_deutsch_davinci_2_09.txt,"['mütterchen russland', 'mütterchen russland du bist so groß', 'so weit und breit und schön', 'dein boden ist so reich an schätzen', 'und deine kinder sind so treu', 'sie lieben dich von ganzem herzen', 'und preisen dich in jedem lied', 'du bist die mutter aller völker', 'ein fels in jeder not', 'wir beten zu dir tag und nacht', 'protect us from our enemies mütterchen russland']","['russland', 'groß', 'schön', 'schätzen', 'treu', 'herzen', 'lied', 'völker', 'not', 'nacht', 'russland']","['a', 'b', 'c', 'd', 'e', 'd', 'f', 'g', 'h', 'i', 'a']",0.8181818181818182
100,GPT3_deutsch_davinci_3_09.txt,"['es ist ein tag zum trauern und weinen', 'ein tag der angst und des schreckens', 'eine nacht voller dunkelheit ich kann nicht versteh n warum es so gekommen', 'ich weinte alle meine tränen aus und die welt schien so stumm', 'es gibt keinen trost in all dem grau doch der weg geht mal drum', 'der morgen brachte neues licht aber womit kann man siegen', 'die hoffnung dringt tief herein wir werden überleben', 'vergesst den kummer nie im leben doch müsst ihr stark sein', 'vergebt den fehler anderer menschen diese liebe brauch ne chance', 'und für jene tage voller trauer erweitre deinen geist', 'zeige freundlichkeit an jedem ort das glück hat endlich zeit']","['weinen', 'schreckens', 'gekommen', 'stumm', 'drum', 'siegen', 'überleben', 'sein', 'chance', 'geist', 'zeit']","['a', 'b', 'a', 'c', 'c', 'a', 'a', 'd', 'b', 'e', 'd']",0.45454545454545453
101,GPT3_deutsch_davinci_3_09.txt,"['es war einmal so vor langer langer zeit', 'eine frau sie schien so weit entfernt', 'und trotzdem stand sie da und sah mich an', 'und mein herz begann wieder zu bangen', 'meine lippen bebten und fühlten das verlangen', 'sie kommt nicht näher doch ihr blick macht mir hoffnung bange', 'dann ließ mich all die schönheit überwältigen', 'und obwohl es uns trennte machte diese liebe sinn', 'denn in den moment versunken spürte jeder etwas neues', 'etwas unerklärliches das band der liebesmuse']","['zeit', 'entfernt', 'an', 'bangen', 'verlangen', 'bange', 'überwältigen', 'sinn', 'neues', 'liebesmuse']","['a', 'a', 'b', 'c', 'c', 'c', 'c', 'b', 'd', 'e']",0.5
102,GPT3_deutsch_davinci_3_09.txt,"['der wind der weht und bläst mir was ins ohr', 'erzählt eine alte geschichte die nie zu ende geht', 'von liebe hoffnung und leid das sind die dinge für mein herz bestellt', 'ich lasse mich von diesen worten verzaubern da unterwegs', 'von ort zu ort was auch geschehn mag auf dem weg hierher', 'entdecke immer wieder neues das mich überrascht und mit freude beglückt', 'die erinnerung an jeden tag sei fest in meinem herzen verankert', 'denn oft so klein man denkt doch ist es ebenso großartig vorhanden', 'drum schließe ruhig mal die augen damit du alles fühlst auf einmal erlebst', 'so wird deiner seele gut tun']","['ohr', 'geht', 'bestellt', 'unterwegs', 'hierher', 'beglückt', 'verankert', 'vorhanden', 'erlebst', 'tun']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'd', 'h']",0.8
103,GPT3_deutsch_davinci_3_09.txt,"['die sonne scheint auf mein gesicht', 'kann ich es erkennen vom schönen lächeln das sie mir schenkt', 'aus feuer und licht entsteht ein wunderschöner anblick', 'der die dunkelheit der nacht in helles glanz verwandelt', 'liegt eine stille über dem feld geboren aus den schatten des windes', 'ohne worte ist alles leise und friedlich', 'es wächst hier heu im sommergold mit liebreicher pracht verziert', 'kannst du seinen sanften duft noch riechen diese reiche ernte zaubert dir ein lächeln ins gesicht', 'und doch steh n gedanken so klar vor aug besondere momente die uns niemals loslassen familienzeit unter freunden in jeder jahreszeit', 'so wandle jetzt durch dies landschaftsmalerei lerne segenlieder und sprich von ewigkeit und mach deine herzensstimme frei den weg ans sonnenlicht entdeckend beim reisen am tag oder nacht']","['gesicht', 'schenkt', 'anblick', 'verwandelt', 'windes', 'friedlich', 'verziert', 'gesicht', 'jahreszeit', 'nacht']","['a', 'b', 'c', 'c', 'c', 'd', 'e', 'a', 'f', 'a']",0.6
104,GPT3_deutsch_davinci_3_09.txt,"['der sommer geht', 'die bäume werden kahl', 'die blätter fallen nieder', 'in buntem farbenspiel', 'laut fließen die ströme', 'das wasser glitzert hell', 'es macht die herzen froh', 'als es durch den wald schallt', 'auch der wind ist stetig hier und weht uns vorbei', 'er bringe uns eine neue zeit mit gib mir kraft zum weitergeh n']","['geht', 'kahl', 'nieder', 'farbenspiel', 'ströme', 'hell', 'froh', 'schallt', 'vorbei', 'n']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'b', 'h', 'i']",0.9
105,GPT3_deutsch_davinci_3_09.txt,"['der regen fällt sanft auf mein gesicht', 'meine seele ist wieder bereit', 'es erinnert mich an all die schönen zeiten', 'an jede kostbare erinnerung die mir vorenthalten bleiben', 'die wolken hüllen den himmel ein', 'und der sturm verschwindet in weiter ferne', 'alles fühlt sich so heil und fein', 'die natur schenkt freiheit und eintracht für alle kinder hier', 'unser glaube öffnet uns das tor zur hoffnung neu', 'er gibt uns kraft um anteilnahme zu zeigen dem nächsten frei', 'aus dankbarkeit betteln wir niemals mehr', 'am ende steht liebe auf allererster stelle hier']","['gesicht', 'bereit', 'zeiten', 'bleiben', 'ein', 'ferne', 'fein', 'hier', 'neu', 'frei', 'mehr', 'hier']","['a', 'b', 'c', 'c', 'd', 'd', 'd', 'e', 'f', 'b', 'e', 'e']",0.5
106,GPT3_deutsch_davinci_3_09.txt,"['ich schlendre durch den garten', 'betrachte alle blumen und pflanzen', 'es ist ein wunderschöner tag', 'die sonne lacht vom himmelszelt', 'der wind weht sanft über meine haut', 'gibt mir die kraft des neuen glücks', 'mein herz schlägt schneller in freude', 'als wollte es nie mehr aufhören zu klingen', 'verliebt betrachte ich jeden augenblick', 'die welt ist so farbenfroh und voller zauber', 'und als der tag verrinnt ins dämmern der nacht', 'verweilt ein leises lied tief in meinem herzen dir widme oder seele all seine pracht']","['garten', 'pflanzen', 'tag', 'himmelszelt', 'haut', 'glücks', 'freude', 'klingen', 'augenblick', 'zauber', 'nacht', 'pracht']","['a', 'a', 'b', 'c', 'd', 'e', 'f', 'a', 'g', 'd', 'h', 'h']",0.6666666666666666
107,GPT3_deutsch_davinci_3_09.txt,"['ich nehme mein glück in die hand', 'und staune wie schön es ist', 'der tag erwacht und flieht dann schnell', 'wandelnd im endlosen fluss', 'die letzten worte die ihr sagtet', 'im herzen lebt das glück ewig fort', 'es öffnet mir den weg zur freiheit', 'gelöst von allen not und wort']","['hand', 'ist', 'schnell', 'fluss', 'sagtet', 'fort', 'freiheit', 'wort']","['a', 'b', 'a', 'c', 'a', 'd', 'a', 'd']",0.5
108,GPT3_deutsch_davinci_3_09.txt,"['der sommer kam und brachte kindheitsträume hervor', 'das gras war scharfund das licht noch mehr', 'die wiesen waren frisch und die vögel sangen helle lieder', 'kein tag wie der andere und alle stimmung soviel trügerisch', 'wir liefen über die weite ebene am fluss entlang', 'und fanden unseren seelengrund in jeder verzweiflung ganz stark', 'es duftete nach kuchen aus dem ofen bereit zum naschen', 'und alles hatte einen platz ob im freien oder im gartenplatz', 'eine ruh umgab uns als ob es kein morgendämmern mehr gab', 'doch jeder liebte seine seele mit mut den neuest tag erfass', 'der sommer verging schnell doch dieser augentblick blieb für ewigkeit', 'nun hinterlassend etwas magisches an innerer kraft und weite', 'jetzt sind jahre vergangeln aber der moment ist heute noch da', 'willkommenes gefühl von glückseligkeit nun auch ohne erinnerstrahl']","['hervor', 'mehr', 'lieder', 'trügerisch', 'entlang', 'stark', 'naschen', 'gartenplatz', 'gab', 'erfass', 'ewigkeit', 'weite', 'da', 'erinnerstrahl']","['a', 'b', 'b', 'c', 'd', 'e', 'f', 'd', 'g', 'd', 'h', 'i', 'g', 'j']",0.7142857142857143
109,GPT3_deutsch_davinci_3_09.txt,"['bald ist die zeit gekommen', 'der winter weicht dem sommer', 'die sonne lacht und hell erglüht', 'die bäume werden grüner', 'verstreut im gras der morgentau', 'dazu das sanfte vogelzwitschern', 'es strahlt die wiese abermal', 'in gold nes licht sie tauchen', 'man hört den wind und schmeckt den staub es riecht nach blumen und gras', 'die frische des lebens kann man spür n ein neues jahr beginnt nun endlich']","['gekommen', 'sommer', 'erglüht', 'grüner', 'morgentau', 'vogelzwitschern', 'abermal', 'tauchen', 'gras', 'endlich']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'a', 'g', 'h']",0.8
110,GPT3_deutsch_davinci_3_09.txt,"['schön wie das blühen einer rose', 'rote lippen und haar so schwarz wie kohle', 'ihr lachen ist heller als sonnenlicht', 'es ist selbst im finstersten nachtlicht überall zu sehen', 'ihre augen strahlen vor glückseligkeit', 'wenn freundschaft und vertrauen sich vereinen', 'ein kleines wunder ganz in meiner nähe', 'sie erfüllt mein herz mit freude heut']","['rose', 'kohle', 'sonnenlicht', 'sehen', 'glückseligkeit', 'vereinen', 'nähe', 'heut']","['a', 'a', 'b', 'c', 'd', 'c', 'e', 'd']",0.625
111,GPT3_deutsch_davinci_3_09.txt,"['die weißen flocken fallen', 'auf leisen schwingen sacht', 'sie schweben zu den dächern hinauf', 'dort glitzert es so nacht', 'der himmel ist voll glanz und licht', 'vom schnee der mich bezaubert', 'wir gehen langsam durch die straß spüren weihnachtsluft erblaß', 'auch wenn wir uns verloren fühl n es schenkt uns selige ruhe still n']","['fallen', 'sacht', 'hinauf', 'nacht', 'licht', 'bezaubert', 'erblaß', 'n']","['a', 'b', 'c', 'b', 'b', 'd', 'e', 'a']",0.625
112,GPT3_deutsch_davinci_3_09.txt,"['ein vogel voller freude', 'schwebt er stets in den lüften', 'die welt als seines begehrte', 'erlebt er tag für tag mit zärtlichkeit', 'freundlich schaut er auf die erde hinab', 'die landschaft in seinem blick entdecken will', 'jahraus jahrein freut sie sich über einen neuen morgen das ist der vogelglauben allzeit still', 'er weiß wie unendliches im kleinen wohnt', 'liebe und segen machten jede landschaft zur wohnstatt des guten und glückes hier', 'doch nimmermehr solle man die kraft vergessen die ewigkeit liegt mitten unter uns daher']","['freude', 'lüften', 'begehrte', 'zärtlichkeit', 'hinab', 'will', 'still', 'wohnt', 'hier', 'daher']","['a', 'b', 'a', 'c', 'd', 'e', 'e', 'f', 'g', 'g']",0.7
